order_id,order_name,order_date,price,cogs,sku,campaign_name,adset_name,ad_name,channel,attribution_source
gid://shopify/Order/6379891458137,TC-001/25-26/5760,2025-07-26 14:17:49,549.0,196.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6379893686361,TC-001/25-26/5761,2025-07-26 14:22:32,2399.0,1026.0,"TH-008-CLIBRU, TH-053-COAT-XXL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6379896209497,TC-001/25-26/5762,2025-07-26 14:28:39,5099.0,3833.0,"TH-097-WCATHAM, TH-008-CLIBRU",ASC- COMFORTERS,Broad Advantage+ (CATHAM),TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6379915804761,TC-001/25-26/5766,2025-07-26 15:08:32,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",TH-076-GRIPEASE,Broad Advantage+,TH-076-GRIPEASE_VP021_IM251,Meta,customer_journey
gid://shopify/Order/6379925241945,TC-001/25-26/5767,2025-07-26 15:27:45,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6379968200793,TC-001/25-26/5769,2025-07-26 16:42:47,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",,,,Direct,
gid://shopify/Order/6379980456025,TC-001/25-26/5770,2025-07-26 17:01:59,5099.0,3833.0,"TH-097-WCATHAM, TH-008-CLIBRU",ASC- COMFORTERS,Broad Advantage+ (CATHAM),TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6379985371225,TC-001/25-26/5771,2025-07-26 17:08:15,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6380012634201,TC-001/25-26/5773,2025-07-26 17:45:23,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6380020105305,TC-001/25-26/5775,2025-07-26 17:54:25,3598.0,1558.0,"TH-008-CLIBRU, TH-068-WILD-S",TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,Direct,customer_journey
gid://shopify/Order/6380078399577,TC-001/25-26/5777,2025-07-26 18:58:00,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6380108939353,TC-001/25-26/5779,2025-07-26 19:28:57,1999.0,1042.0,TH-099-OATHKEEPER,TH-099-OATHKEEPER-PMF,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6380122636377,TC-001/25-26/5780,2025-07-26 19:41:54,1799.0,682.0,TH-068-WILD-S,TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6380125552729,TC-001/25-26/5781,2025-07-26 19:44:54,1999.0,1236.0,"TH-099-OATHKEEPER, TH-008-CLIBRU",TH-099-OATHKEEPER-PMF,ICP Pet Parent,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6380256297049,TC-001/25-26/5784,2025-07-26 21:26:47,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6380272877657,TC-001/25-26/5786,2025-07-26 21:39:04,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6380293947481,TC-001/25-26/5788,2025-07-26 21:53:51,5099.0,3833.0,"TH-008-CLIBRU, TH-097-WCATHAM",TH-097-CATHAM -PMF,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6380343853145,TC-001/25-26/5790,2025-07-26 22:27:30,2499.0,1265.0,"TH-008-CLIBRU, TH-084-AQUAGLOW",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6380371640409,TC-001/25-26/5793,2025-07-26 22:47:12,1999.0,1059.0,TH-075-NAPDEN-M,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6380405555289,TC-001/25-26/5794,2025-07-26 23:10:19,1999.0,1042.0,TH-099-OATHKEEPER,TH-099-OATHKEEPER-PMF,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6380517064793,TC-001/25-26/5796,2025-07-27 00:27:09,5099.0,3639.0,TH-097-WCATHAM,ASC- COMFORTERS,Broad Advantage+ (CATHAM),TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6380569591897,TC-001/25-26/5797,2025-07-27 01:02:53,1799.0,831.0,TH-075-NAPDEN-S,ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6380968771673,TC-001/25-26/5799,2025-07-27 06:46:16,5099.0,3833.0,"TH-097-WCATHAM, TH-008-CLIBRU",TH-097-CATHAM -PMF – DUP,Urban Pet Parents,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6380986859609,TC-001/25-26/5800,2025-07-27 07:05:51,2299.0,1058.0,"TH-008-CLIBRU, TH-058-CAPE-XXXL",ASC- RAINWEAR,Broad Advantage+ (CAPE),TH-058-CAPE,Meta,customer_journey
gid://shopify/Order/6380988072025,TC-001/25-26/5801,2025-07-27 07:06:52,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6381055017049,TC-001/25-26/5803,2025-07-27 08:24:28,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6381065699417,TC-001/25-26/5804,2025-07-27 08:40:02,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",,,,Direct,
gid://shopify/Order/6381090963545,TC-001/25-26/5805,2025-07-27 09:12:57,1999.0,1236.0,"TH-099-OATHKEEPER, TH-008-CLIBRU",TH-099-OATHKEEPER-PMF,Urban Pet Parents,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6381117014105,TC-001/25-26/5806,2025-07-27 09:49:53,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6381137068121,TC-001/25-26/5807,2025-07-27 09:58:24,2199.0,826.0,TH-068-WILD-XXL,Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6381140181081,TC-001/25-26/5808,2025-07-27 10:03:03,2099.0,1055.0,"TH-008-CLIBRU, TH-012-SNUGBOO-L",TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6381145227353,TC-001/25-26/5810,2025-07-27 10:11:06,3998.0,2278.0,"TH-008-CLIBRU, TH-099-OATHKEEPER",TH-099-OATHKEEPER-PMF,ICP Pet Parent,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6381148143705,TC-001/25-26/5811,2025-07-27 10:15:38,1999.0,1012.0,"TH-008-CLIBRU, TH-012-SNUGBOO-M",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6381159186521,TC-001/25-26/5812,2025-07-27 10:35:06,1398.0,522.0,"TH-037-MISTBRU, TH-077-AURASWIPE",ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6381159514201,TC-001/25-26/5813,2025-07-27 10:35:31,2898.0,1266.0,"TH-008-CLIBRU, TH-037-MISTBRU, TH-012-SNUGBOO-L",TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6381193625689,TC-001/25-26/5816,2025-07-27 11:42:22,1999.0,1059.0,TH-075-NAPDEN-M,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6381195329625,TC-001/25-26/5817,2025-07-27 11:45:33,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6381202440281,TC-001/25-26/5818,2025-07-27 12:01:32,1799.0,731.0,TH-012-SNUGBOO-XS,Unknown Campaign - Meta,Unknown Adset - Meta,Unknown Ad - Meta,Meta,customer_journey
gid://shopify/Order/6381205160025,TC-001/25-26/5819,2025-07-27 12:06:43,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6381220036697,TC-001/25-26/5820,2025-07-27 12:35:14,2096.0,1239.0,"TH-008-CLIBRU, TH-109-EARSOLUTION, TH-010-PETWIP",,,,Direct,
gid://shopify/Order/6381227475033,TC-001/25-26/5821,2025-07-27 12:49:03,2499.0,1192.0,"TH-008-CLIBRU, TH-104-SNUGBUG-R",TH-104-SNUGBUG-PMF,Urban Pet Parents,TH-104-SNUGBUG_VP008_ET137,Meta,customer_journey
gid://shopify/Order/6381230096473,TC-001/25-26/5822,2025-07-27 12:52:45,2499.0,1192.0,"TH-008-CLIBRU, TH-104-SNUGBUG-R",TH-104-SNUGBUG-PMF,Urban Pet Parents,TH-104-SNUGBUG_VP008_ET137,Meta,customer_journey
gid://shopify/Order/6381254180953,TC-001/25-26/5823,2025-07-27 13:35:17,1799.0,831.0,TH-075-NAPDEN-S,ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6381292519513,TC-001/25-26/5824,2025-07-27 14:06:36,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6381292585049,TC-001/25-26/5825,2025-07-27 14:07:05,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",TH-099-OATHKEEPER-PMF,Urban Pet Parents,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6381305364569,TC-001/25-26/5827,2025-07-27 14:30:44,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-068-WILD - Alternate Twin,Tier 2 Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6381308575833,TC-001/25-26/5828,2025-07-27 14:37:49,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,Direct,customer_journey
gid://shopify/Order/6381321158745,TC-001/25-26/5830,2025-07-27 14:56:29,2399.0,1292.0,"TH-008-CLIBRU, TH-085-COMFORTCRIB-L-G",TH-085-COMFORTCRIB,Broad Advantage+,TH-085-COMFORTCRIB_ET199_VP032,Meta,customer_journey
gid://shopify/Order/6381341507673,TC-001/25-26/5832,2025-07-27 15:22:09,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6381368148057,TC-001/25-26/5833,2025-07-27 16:06:56,2299.0,1134.0,"TH-008-CLIBRU, TH-012-SNUGBOO-XXL",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6381406224473,TC-001/25-26/5834,2025-07-27 17:04:14,2499.0,1071.0,TH-084-AQUAGLOW,TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
gid://shopify/Order/6381460586585,TC-001/25-26/5837,2025-07-27 18:14:55,2099.0,1055.0,"TH-008-CLIBRU, TH-012-SNUGBOO-L",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6381471039577,TC-001/25-26/5838,2025-07-27 18:26:38,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6381482049625,TC-001/25-26/5839,2025-07-27 18:39:13,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-012-SNUGBOO,Urban Pet Parents,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6381501677657,TC-001/25-26/5840,2025-07-27 19:00:05,2099.0,982.0,"TH-008-CLIBRU, TH-068-WILD-XL",ASC- RAINWEAR,Broad Advantage+ (CAPE),TH-058-CAPE,Meta,customer_journey
gid://shopify/Order/6381517078617,TC-001/25-26/5841,2025-07-27 19:14:33,799.0,211.0,TH-037-MISTBRU,,,,Direct,
gid://shopify/Order/6381530447961,TC-001/25-26/5842,2025-07-27 19:26:54,3297.0,1376.0,"TH-008-CLIBRU, TH-088-HYGIENESPRAY, TH-068-WILD-S, TH-080-ALOEDEO",,,,Direct,
gid://shopify/Order/6381531005017,TC-001/25-26/5843,2025-07-27 19:27:23,2099.0,788.0,TH-068-WILD-XL,TH-068-WILD - Alternate Twin,Tier 2 Pet Parents,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6381538869337,TC-001/25-26/5844,2025-07-27 19:34:29,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",,,,Direct,
gid://shopify/Order/6381545029721,TC-001/25-26/5845,2025-07-27 19:40:24,3998.0,1712.0,"TH-008-CLIBRU, TH-012-SNUGBOO-L, TH-053-COAT-L",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6381589430361,TC-001/25-26/5846,2025-07-27 20:20:09,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6381641564249,TC-001/25-26/5847,2025-07-27 21:02:49,2199.0,1011.0,"TH-008-CLIBRU, TH-058-CAPE-XXL",Unknown Campaign - Meta,Unknown Adset - Meta,Unknown Ad - Meta,Meta,customer_journey
gid://shopify/Order/6381696090201,TC-001/25-26/5848,2025-07-27 21:43:24,1999.0,1042.0,TH-099-OATHKEEPER,TH-099-OATHKEEPER-PMF,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6381721354329,TC-001/25-26/5849,2025-07-27 22:03:26,2499.0,1500.0,"TH-008-CLIBRU, TH-103-K9HARNESS-BR",TH-103-K9HARNESS,Urban Pet Parents,TH-103-K9HARNESS_ET133_ET129,Meta,customer_journey
gid://shopify/Order/6381752778841,TC-001/25-26/5850,2025-07-27 22:21:17,1999.0,1042.0,TH-099-OATHKEEPER,TH-099-OATHKEEPER-PMF,ICP Pet Parent,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6381766541401,TC-001/25-26/5851,2025-07-27 22:29:35,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-068-WILD - Alternate Twin,Luxury Spenders,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6381774569561,TC-001/25-26/5852,2025-07-27 22:34:22,1298.0,356.0,"TH-037-MISTBRU, TH-011-PPGLO",ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6381782499417,TC-001/25-26/5853,2025-07-27 22:38:42,799.0,211.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6381796884569,TC-001/25-26/5855,2025-07-27 22:47:04,1999.0,1042.0,TH-099-OATHKEEPER,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6381930643545,TC-001/25-26/5856,2025-07-28 00:20:10,1999.0,1236.0,"TH-099-OATHKEEPER, TH-008-CLIBRU",TH-099-OATHKEEPER-PMF,Urban Pet Parents,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6382237778009,TC-001/25-26/5857,2025-07-28 04:18:16,1999.0,1042.0,TH-099-OATHKEEPER,TH-099-OATHKEEPER-PMF,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6382433271897,TC-001/25-26/5858,2025-07-28 07:17:36,1999.0,1059.0,TH-075-NAPDEN-M,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6382440251481,TC-001/25-26/5859,2025-07-28 07:24:54,1899.0,725.0,TH-068-WILD-M,,,,Direct,
gid://shopify/Order/6382472855641,TC-001/25-26/5860,2025-07-28 08:00:15,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",TH-075-NAPDEN,Luxury Buyers,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6382537572441,TC-001/25-26/5861,2025-07-28 09:13:57,3497.0,2260.0,"TH-008-CLIBRU, TH-075-NAPDEN-M, TH-066-SCOOP, TH-005-AQCASHO",TH-104-SNUGBUG-PMF,Luxury Buyers,TH-104-SNUGBUG_VP008_ET137,Meta,customer_journey
gid://shopify/Order/6382552842329,TC-001/25-26/5862,2025-07-28 09:35:27,549.0,196.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6382558543961,TC-001/25-26/5863,2025-07-28 09:40:28,5099.0,3833.0,"TH-008-CLIBRU, TH-097-WCATHAM",TH-097-CATHAM -PMF – DUP,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6382587609177,TC-001/25-26/5865,2025-07-28 10:02:08,549.0,196.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6382593245273,TC-001/25-26/5866,2025-07-28 10:05:19,2199.0,905.0,TH-012-SNUGBOO-XL,TH-068-WILD-New,Adventure Trekkers,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6382632009817,TC-001/25-26/5870,2025-07-28 11:03:52,4298.0,1808.0,"TH-008-CLIBRU, TH-068-WILD-XXL, TH-068-WILD-XL",TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6382648787033,TC-001/25-26/5871,2025-07-28 11:32:12,1999.0,1012.0,"TH-008-CLIBRU, TH-012-SNUGBOO-M",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6382665203801,TC-001/25-26/5872,2025-07-28 12:01:50,2499.0,1192.0,"TH-008-CLIBRU, TH-104-SNUGBUG-B",TH-104-SNUGBUG-PMF,Broad Advantage +,TH-104-SNUGBUG_VP008_ET137,Meta,customer_journey
gid://shopify/Order/6382696497241,TC-001/25-26/5876,2025-07-28 12:55:09,1098.0,454.0,"TH-009-FURGLO, TH-109-EARSOLUTION",ASC- DOG SHOES,Broad Advantage+ (SNUGBOO),TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6382699741273,TC-001/25-26/5877,2025-07-28 13:02:04,1999.0,1236.0,"TH-008-CLIBRU, TH-099-OATHKEEPER",TH-099-OATHKEEPER-PMF,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6382722711641,TC-001/25-26/5879,2025-07-28 13:36:36,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6382743421017,TC-001/25-26/5880,2025-07-28 13:48:37,5099.0,3833.0,"TH-008-CLIBRU, TH-097-WCATHAM",TH-097-CATHAM -PMF – DUP,Broad Advantage+,TH-097-WCATHAM,Meta,customer_journey
gid://shopify/Order/6382766653529,TC-001/25-26/5881,2025-07-28 14:11:33,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6382774321241,TC-001/25-26/5882,2025-07-28 14:23:31,2099.0,1315.0,"TH-008-CLIBRU, TH-073-SMARTSIP",TH-104-SNUGBUG-PMF,Broad Advantage +,TH-104-SNUGBUG_VP008_ET137,Meta,customer_journey
gid://shopify/Order/6382789525593,TC-001/25-26/5883,2025-07-28 14:50:38,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6382806007897,TC-001/25-26/5885,2025-07-28 15:20:30,2099.0,809.0,"TH-008-CLIBRU, TH-063-SILBOO-XL",TH-103-K9HARNESS,ICP Pet Parent,TH-103-K9HARNESS_ET133_ET129,Meta,customer_journey
gid://shopify/Order/6382807023705,TC-001/25-26/5886,2025-07-28 15:22:56,3999.0,3241.0,"TH-008-CLIBRU, TH-082-FEEDSYNC",,,,Direct,
gid://shopify/Order/6382825242713,TC-001/25-26/5888,2025-07-28 15:53:51,1999.0,1236.0,"TH-099-OATHKEEPER, TH-008-CLIBRU",TH-099-OATHKEEPER-PMF – DUP,Urban Pet Parents,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6382861090905,TC-001/25-26/5889,2025-07-28 16:45:56,1599.0,1026.0,TH-101-LUMENPOOL,,,,Direct,
gid://shopify/Order/6382895038553,TC-001/25-26/5890,2025-07-28 17:27:23,1799.0,831.0,TH-075-NAPDEN-S,TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6382930919513,TC-001/25-26/5891,2025-07-28 18:09:32,1799.0,831.0,TH-075-NAPDEN-S,ASC- COMFORTERS,Broad Advantage+ (NAPDEN),TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6382950023257,TC-001/25-26/5892,2025-07-28 18:30:40,1999.0,1236.0,"TH-008-CLIBRU, TH-099-OATHKEEPER",TH-099-OATHKEEPER-PMF,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6382950613081,TC-001/25-26/5893,2025-07-28 18:31:15,1799.0,682.0,TH-068-WILD-S,TH-012-SNUGBOO,Adventure Trekkers,TH-012-SNUGBOO,Meta,customer_journey
gid://shopify/Order/6382988230745,TC-001/25-26/5894,2025-07-28 18:58:42,2499.0,1192.0,"TH-008-CLIBRU, TH-104-SNUGBUG-R",TH-104-SNUGBUG-PMF,Luxury Buyers,TH-104-SNUGBUG_VP008_ET137,Meta,customer_journey
gid://shopify/Order/6383022866521,TC-001/25-26/5895,2025-07-28 19:29:46,1999.0,1042.0,TH-099-OATHKEEPER,,,,Direct,
gid://shopify/Order/6383047475289,TC-001/25-26/5897,2025-07-28 19:50:32,1999.0,1236.0,"TH-008-CLIBRU, TH-099-OATHKEEPER",TH-099-OATHKEEPER-PMF – DUP,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6383062122585,TC-001/25-26/5898,2025-07-28 20:04:12,1999.0,1236.0,"TH-099-OATHKEEPER, TH-008-CLIBRU",TH-099-OATHKEEPER-PMF,Urban Pet Parents,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6383189229657,TC-001/25-26/5901,2025-07-28 21:34:51,2199.0,1020.0,"TH-008-CLIBRU, TH-068-WILD-XXL",Unknown Campaign - Google,Unknown Adset - Google,Unknown Ad - Google,Google,customer_journey
gid://shopify/Order/6383217901657,TC-001/25-26/5902,2025-07-28 21:54:27,1999.0,1236.0,"TH-099-OATHKEEPER, TH-008-CLIBRU",TH-099-OATHKEEPER-PMF,Broad Advantage+,TH-099-OATHKEEPER_ET129_IM256,Meta,customer_journey
gid://shopify/Order/6383255486553,TC-001/25-26/5903,2025-07-28 22:15:56,1599.0,1026.0,TH-101-LUMENPOOL,Unknown Campaign - Meta,Unknown Adset - Meta,Unknown Ad - Meta,Meta,customer_journey
gid://shopify/Order/6383292514393,TC-001/25-26/5905,2025-07-28 22:37:46,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-104-SNUGBUG-PMF,Luxury Buyers,TH-104-SNUGBUG_VP008_ET137,Meta,customer_journey
gid://shopify/Order/6383387934809,TC-001/25-26/5907,2025-07-28 23:39:24,1999.0,1253.0,"TH-008-CLIBRU, TH-075-NAPDEN-M",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6383724265561,TC-001/25-26/5910,2025-07-29 03:34:39,2699.0,1867.0,"TH-008-CLIBRU, TH-075-NAPDEN-L",TH-075-NAPDEN,Urban Pet Parents,TH-075-NAPDEN_SI223_VP031,Meta,customer_journey
gid://shopify/Order/6384014000217,TC-001/25-26/5912,2025-07-29 07:59:31,549.0,196.0,TH-010-PETWIP,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-010-PETWIP,Meta,customer_journey
gid://shopify/Order/6384060465241,TC-001/25-26/5914,2025-07-29 08:50:02,1999.0,945.0,"TH-008-CLIBRU, TH-068-WILD-L",TH-068-WILD - Alternate Twin,Luxury Spenders,TH-068-WILD_VP001_ET101,Meta,customer_journey
gid://shopify/Order/6384090906713,TC-001/25-26/5915,2025-07-29 09:27:51,1998.0,748.0,"TH-008-CLIBRU, TH-076-GRIPEASE",Unknown Campaign - Meta,Unknown Adset - Meta,Unknown Ad - Meta,Meta,customer_journey
gid://shopify/Order/6384091299929,TC-001/25-26/5916,2025-07-29 09:28:29,2499.0,1192.0,"TH-008-CLIBRU, TH-104-SNUGBUG-R",TH-104-SNUGBUG-PMF,Luxury Buyers,TH-104-SNUGBUG_VP008_ET137,Meta,customer_journey
gid://shopify/Order/6384098082905,TC-001/25-26/5917,2025-07-29 09:37:09,1598.0,422.0,TH-037-MISTBRU,ASC- CAT B & C,Broad + Website Vistiors (Grooming Tools),TH-037-MISTBRU,Meta,customer_journey
gid://shopify/Order/6384109420633,TC-001/25-26/5918,2025-07-29 09:49:55,2499.0,1265.0,"TH-008-CLIBRU, TH-084-AQUAGLOW",TH-084-AQUAGLOW,Cat Lover,TH-084-AQUAGLOW_ET106_VP007,Meta,customer_journey
